1712354127.328157 server started (32355): version 3.3a, socket /tmp/tmux-1000/default, protocol 8
1712354127.328238 on Linux 5.15.0-101-generic #111-Ubuntu SMP Tue Mar 5 20:16:58 UTC 2024
1712354127.328291 using libevent 2.1.12-stable (poll); ncurses 6.3
1712354127.328727 input_key_build: 0x10e003 (PasteStart) is \033[200~
1712354127.332190 input_key_build: 0x60000010e19b (C-S-F7) is \033[18;6~
1712354127.332224 input_key_build: 0x60000010e19c (C-S-F8) is \033[19;6~
1712354127.332258 input_key_build: 0x60000010e19d (C-S-F9) is \033[20;6~
1712354127.332293 input_key_build: 0x60000010e19e (C-S-F10) is \033[21;6~
1712354127.332327 input_key_build: 0x60000010e19f (C-S-F11) is \033[23;6~
1712354127.332362 input_key_build: 0x60000010e1a0 (C-S-F12) is \033[24;6~
1712354127.332397 input_key_build: 0x60000010e1a1 (C-S-IC) is \033[2;6~
1712354127.332431 input_key_build: 0x60000010e1a2 (C-S-DC) is \033[3;6~
1712354127.332465 input_key_build: 0x60000010e1a3 (C-S-Home) is \033[1;6H
1712354127.332500 input_key_build: 0x60000010e1a4 (C-S-End) is \033[1;6F
1712354127.332534 input_key_build: 0x60000010e1a5 (C-S-NPage) is \033[6;6~
1712354127.332569 input_key_build: 0x60000010e1a6 (C-S-PPage) is \033[5;6~
1712354127.332604 input_key_build: 0x60000010e1a8 (C-S-Up) is \033[1;6A
1712354127.332638 input_key_build: 0x60000010e1a9 (C-S-Down) is \033[1;6B
1712354127.332693 input_key_build: 0x60000010e1aa (C-S-Left) is \033[1;6D
1712354127.332728 input_key_build: 0x60000010e1ab (C-S-Right) is \033[1;6C
1712354127.332763 input_key_build: 0x200000010e1ac (KP/[K]) is \033Oo
1712354127.332797 input_key_build: 0x200000010e1ad (KP*[K]) is \033Oj
1712354127.332832 input_key_build: 0x200000010e1ae (KP-[K]) is \033Om
1712354127.332867 input_key_build: 0x200000010e1af (KP7[K]) is \033Ow
1712354127.332901 input_key_build: 0x200000010e1b0 (KP8[K]) is \033Ox
1712354127.332936 input_key_build: 0x200000010e1b1 (KP9[K]) is \033Oy
1712354127.332970 input_key_build: 0x200000010e1b2 (KP+[K]) is \033Ok
1712354127.333005 input_key_build: 0x200000010e1b3 (KP4[K]) is \033Ot
1712354127.333039 input_key_build: 0x200000010e1b4 (KP5[K]) is \033Ou
1712354127.333074 input_key_build: 0x200000010e1b5 (KP6[K]) is \033Ov
1712354127.333108 input_key_build: 0x200000010e1b6 (KP1[K]) is \033Oq
1712354127.333149 input_key_build: 0x200000010e1b7 (KP2[K]) is \033Or
1712354127.333184 input_key_build: 0x200000010e1b8 (KP3[K]) is \033Os
1712354127.333355 input_key_build: 0x200000010e1b9 (KPEnter[K]) is \033OM
1712354127.333391 input_key_build: 0x200000010e1ba (KP0[K]) is \033Op
1712354127.333425 input_key_build: 0x200000010e1bb (KP.[K]) is \033On
1712354127.333460 input_key_build: 0x400000010e1a8 (Up[C]) is \033OA
1712354127.333494 input_key_build: 0x400000010e1a9 (Down[C]) is \033OB
1712354127.333529 input_key_build: 0x400000010e1aa (Left[C]) is \033OD
1712354127.333563 input_key_build: 0x400000010e1ab (Right[C]) is \033OC
1712354127.333598 input_key_build: 0x810000010e195 (M-F1[I]) is \033[1;3P
1712354127.333633 input_key_build: 0x810000010e196 (M-F2[I]) is \033[1;3Q
1712354127.333667 input_key_build: 0x810000010e197 (M-F3[I]) is \033[1;3R
1712354127.333702 input_key_build: 0x810000010e198 (M-F4[I]) is \033[1;3S
1712354127.333736 input_key_build: 0x810000010e199 (M-F5[I]) is \033[15;3~
1712354127.333771 input_key_build: 0x810000010e19a (M-F6[I]) is \033[17;3~
1712354127.333805 input_key_build: 0x810000010e19b (M-F7[I]) is \033[18;3~
1712354127.333840 input_key_build: 0x810000010e19c (M-F8[I]) is \033[19;3~
1712354127.333874 input_key_build: 0x810000010e19d (M-F9[I]) is \033[20;3~
1712354127.333909 input_key_build: 0x810000010e19e (M-F10[I]) is \033[21;3~
1712354127.333961 input_key_build: 0x810000010e19f (M-F11[I]) is \033[23;3~
1712354127.333996 input_key_build: 0x810000010e1a0 (M-F12[I]) is \033[24;3~
1712354127.334030 input_key_build: 0x810000010e1a1 (M-IC[I]) is \033[2;3~
1712354127.334065 input_key_build: 0x810000010e1a2 (M-DC[I]) is \033[3;3~
1712354127.334099 input_key_build: 0x810000010e1a3 (M-Home[I]) is \033[1;3H
1712354127.334134 input_key_build: 0x810000010e1a4 (M-End[I]) is \033[1;3F
1712354127.334168 input_key_build: 0x810000010e1a5 (M-NPage[I]) is \033[6;3~
1712354127.334203 input_key_build: 0x810000010e1a6 (M-PPage[I]) is \033[5;3~
1712354127.334238 input_key_build: 0x810000010e1a8 (M-Up[I]) is \033[1;3A
1712354127.334272 input_key_build: 0x810000010e1a9 (M-Down[I]) is \033[1;3B
1712354127.334307 input_key_build: 0x810000010e1aa (M-Left[I]) is \033[1;3D
1712354127.334341 input_key_build: 0x810000010e1ab (M-Right[I]) is \033[1;3C
1712354127.334376 input_key_build: 0x830000010e195 (C-M-F1[I]) is \033[1;7P
1712354127.334410 input_key_build: 0x830000010e196 (C-M-F2[I]) is \033[1;7Q
1712354127.334445 input_key_build: 0x830000010e197 (C-M-F3[I]) is \033[1;7R
1712354127.334479 input_key_build: 0x830000010e198 (C-M-F4[I]) is \033[1;7S
1712354127.334514 input_key_build: 0x830000010e199 (C-M-F5[I]) is \033[15;7~
1712354127.334549 input_key_build: 0x830000010e19a (C-M-F6[I]) is \033[17;7~
1712354127.334583 input_key_build: 0x830000010e19b (C-M-F7[I]) is \033[18;7~
1712354127.334628 input_key_build: 0x830000010e19c (C-M-F8[I]) is \033[19;7~
1712354127.334660 input_key_build: 0x830000010e19d (C-M-F9[I]) is \033[20;7~
1712354127.334693 input_key_build: 0x830000010e19e (C-M-F10[I]) is \033[21;7~
1712354127.334742 input_key_build: 0x830000010e19f (C-M-F11[I]) is \033[23;7~
1712354127.334774 input_key_build: 0x830000010e1a0 (C-M-F12[I]) is \033[24;7~
1712354127.334807 input_key_build: 0x830000010e1a1 (C-M-IC[I]) is \033[2;7~
1712354127.334839 input_key_build: 0x830000010e1a2 (C-M-DC[I]) is \033[3;7~
1712354127.334872 input_key_build: 0x830000010e1a3 (C-M-Home[I]) is \033[1;7H
1712354127.334904 input_key_build: 0x830000010e1a4 (C-M-End[I]) is \033[1;7F
1712354127.334937 input_key_build: 0x830000010e1a5 (C-M-NPage[I]) is \033[6;7~
1712354127.334969 input_key_build: 0x830000010e1a6 (C-M-PPage[I]) is \033[5;7~
1712354127.335001 input_key_build: 0x830000010e1a8 (C-M-Up[I]) is \033[1;7A
1712354127.335034 input_key_build: 0x830000010e1a9 (C-M-Down[I]) is \033[1;7B
1712354127.335066 input_key_build: 0x830000010e1aa (C-M-Left[I]) is \033[1;7D
1712354127.335099 input_key_build: 0x830000010e1ab (C-M-Right[I]) is \033[1;7C
1712354127.335132 input_key_build: 0x850000010e195 (M-S-F1[I]) is \033[1;4P
1712354127.335164 input_key_build: 0x850000010e196 (M-S-F2[I]) is \033[1;4Q
1712354127.335204 input_key_build: 0x850000010e197 (M-S-F3[I]) is \033[1;4R
1712354127.335236 input_key_build: 0x850000010e198 (M-S-F4[I]) is \033[1;4S
1712354127.335283 input_key_build: 0x850000010e199 (M-S-F5[I]) is \033[15;4~
1712354127.335346 input_key_build: 0x850000010e19a (M-S-F6[I]) is \033[17;4~
1712354127.335419 input_key_build: 0x850000010e19b (M-S-F7[I]) is \033[18;4~
1712354127.335470 input_key_build: 0x850000010e19c (M-S-F8[I]) is \033[19;4~
1712354127.335503 input_key_build: 0x850000010e19d (M-S-F9[I]) is \033[20;4~
1712354127.335554 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1712354127.335587 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1712354127.335620 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1712354127.335652 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1712354127.335685 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1712354127.335717 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1712354127.335750 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1712354127.335782 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1712354127.335815 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1712354127.335847 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1712354127.335880 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1712354127.335912 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1712354127.335945 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1712354127.335977 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1712354127.336010 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1712354127.336043 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1712354127.336075 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1712354127.336107 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1712354127.336140 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1712354127.336172 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1712354127.336204 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1712354127.336237 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1712354127.336286 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1712354127.336318 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1712354127.336350 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1712354127.336617 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1712354127.336653 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1712354127.336688 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1712354127.336724 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1712354127.336759 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1712354127.336809 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1712354127.336847 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1712354127.336882 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1712354127.336917 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1712354127.336952 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1712354127.337056 yylex_token: bind
1712354127.337092 yylex_token: -N
1712354127.337128 yylex_token: Send the prefix key
1712354127.337163 yylex_token: C-b
1712354127.337286 yylex_token: send-prefix
1712354127.337324 cmd_parse_build_commands 0:0: bind
1712354127.337359 cmd_parse_build_commands 0:1: -N
1712354127.337393 cmd_parse_build_commands 0:2: Send the prefix key
1712354127.337428 cmd_parse_build_commands 0:3: C-b
1712354127.337463 cmd_parse_build_commands 0:4 0:0: send-prefix
1712354127.337540 cmd_parse_build_commands 0:0: send-prefix
1712354127.337616 args_parse: flags end at 1 of 1
1712354127.337667 cmd_parse_build_commands: send-prefix
1712354127.337709 args_parse: -N = Send the prefix key
1712354127.337744 args_parse: flags end at 3 of 5
1712354127.337791 args_parse: 3 = C-b (type 1)
1712354127.337845 args_parse: 4 = send-prefix (type 2)
1712354127.337903 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b { send-prefix }
1712354127.337938 cmdq_get_command: [bind-key/0x55e53b709650] group 2
1712354127.337971 cmdq_append <global>: [bind-key/0x55e53b709650]
1712354127.338004 yylex_token: bind
1712354127.338036 yylex_token: -N
1712354127.338070 yylex_token: Rotate through the panes
1712354127.338102 yylex_token: C-o
1712354127.338135 yylex_token: rotate-window
1712354127.338168 cmd_parse_build_commands 0:0: bind
1712354127.338201 cmd_parse_build_commands 0:1: -N
1712354127.338233 cmd_parse_build_commands 0:2: Rotate through the panes
1712354127.338265 cmd_parse_build_commands 0:3: C-o
1712354127.338298 cmd_parse_build_commands 0:4 0:0: rotate-window
1712354127.338333 cmd_parse_build_commands 0:0: rotate-window
1712354127.338368 args_parse: flags end at 1 of 1
1712354127.338401 cmd_parse_build_commands: rotate-window
1712354127.338434 args_parse: -N = Rotate through the panes
1712354127.338466 args_parse: flags end at 3 of 5
1712354127.338498 args_parse: 3 = C-o (type 1)
1712354127.338531 args_parse: 4 = rotate-window (type 2)
1712354127.338568 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o { rotate-window }
1712354127.338602 cmdq_get_command: [bind-key/0x55e53b7081d0] group 10
1712354127.338662 cmdq_append <global>: [bind-key/0x55e53b7081d0]
1712354127.338694 yylex_token: bind
1712354127.338754 yylex_token: -N
1712354127.338787 yylex_token: Suspend the current client
1712354127.338819 yylex_token: C-z
1712354127.338852 yylex_token: suspend-client
1712354127.338885 cmd_parse_build_commands 0:0: bind
1712354127.338917 cmd_parse_build_commands 0:1: -N
1712354127.338949 cmd_parse_build_commands 0:2: Suspend the current client
1712354127.338982 cmd_parse_build_commands 0:3: C-z
1712354127.339014 cmd_parse_build_commands 0:4 0:0: suspend-client
1712354127.339062 cmd_parse_build_commands 0:0: suspend-client
1712354127.339140 args_parse: flags end at 1 of 1
1712354127.339186 cmd_parse_build_commands: suspend-client
1712354127.339218 args_parse: -N = Suspend the current client
1712354127.339250 args_parse: flags end at 3 of 5
1712354127.339282 args_parse: 3 = C-z (type 1)
1712354127.339315 args_parse: 4 = suspend-client (type 2)
1712354127.339351 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z { suspend-client }
1712354127.339385 cmdq_get_command: [bind-key/0x55e53b708cb0] group 18
1712354127.339523 cmdq_append <global>: [bind-key/0x55e53b708cb0]
1712354127.339558 yylex_token: bind
1712354127.339593 yylex_token: -N
1712354127.339641 yylex_token: Select next layout
1712354127.339674 yylex_token: Space
1712354127.339707 yylex_token: next-layout
1712354127.339755 cmd_parse_build_commands 0:0: bind
1712354127.339817 cmd_parse_build_commands 0:1: -N
1712354127.339851 cmd_parse_build_commands 0:2: Select next layout
1712354127.339885 cmd_parse_build_commands 0:3: Space
1712354127.339920 cmd_parse_build_commands 0:4 0:0: next-layout
1712354127.340168 cmd_parse_build_commands 0:0: next-layout
1712354127.340208 args_parse: flags end at 1 of 1
1712354127.340243 cmd_parse_build_commands: next-layout
1712354127.340277 args_parse: -N = Select next layout
1712354127.340311 args_parse: flags end at 3 of 5
1712354127.340344 args_parse: 3 = Space (type 1)
1712354127.340378 args_parse: 4 = next-layout (type 2)
1712354127.340417 cmd_parse_build_commands: bind-key -N "Select next layout" Space { next-layout }
1712354127.340464 cmdq_get_command: [bind-key/0x55e53b70db10] group 26
1712354127.340497 cmdq_append <global>: [bind-key/0x55e53b70db10]
1712354127.340529 yylex_token: bind
1712354127.340561 yylex_token: -N
1712354127.340594 yylex_token: Break pane to a new window
1712354127.340626 yylex_token: !
1712354127.340674 yylex_token: break-pane
1712354127.340720 cmd_parse_build_commands 0:0: bind
1712354127.340752 cmd_parse_build_commands 0:1: -N
1712354127.340784 cmd_parse_build_commands 0:2: Break pane to a new window
1712354127.340816 cmd_parse_build_commands 0:3: !
1712354127.340875 cmd_parse_build_commands 0:4 0:0: break-pane
1712354127.340923 cmd_parse_build_commands 0:0: break-pane
1712354127.340957 args_parse: flags end at 1 of 1
1712354127.340991 cmd_parse_build_commands: break-pane
1712354127.341035 args_parse: -N = Break pane to a new window
1712354127.341067 args_parse: flags end at 3 of 5
1712354127.341098 args_parse: 3 = ! (type 1)
1712354127.341131 args_parse: 4 = break-pane (type 2)
1712354127.341167 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! { break-pane }
1712354127.341300 cmdq_get_command: [bind-key/0x55e53b70e5f0] group 34
1712354127.341343 cmdq_append <global>: [bind-key/0x55e53b70e5f0]
1712354127.341376 yylex_token: bind
1712354127.341408 yylex_token: -N
1712354127.341441 yylex_token: Split window vertically
1712354127.341473 yylex_token: "
1712354127.341505 yylex_token: split-window
1712354127.341538 cmd_parse_build_commands 0:0: bind
1712354127.341570 cmd_parse_build_commands 0:1: -N
1712354127.341601 cmd_parse_build_commands 0:2: Split window vertically
1712354127.341633 cmd_parse_build_commands 0:3: "
1712354127.341665 cmd_parse_build_commands 0:4 0:0: split-window
1712354127.341699 cmd_parse_build_commands 0:0: split-window
1712354127.341734 args_parse: flags end at 1 of 1
1712354127.341766 cmd_parse_build_commands: split-window
1712354127.341798 args_parse: -N = Split window vertically
1712354127.341830 args_parse: flags end at 3 of 5
1712354127.341862 args_parse: 3 = " (type 1)
1712354127.341894 args_parse: 4 = split-window (type 2)
1712354127.341931 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" { split-window }
1712354127.341964 cmdq_get_command: [bind-key/0x55e53b70b2d0] group 42
1712354127.342011 cmdq_append <global>: [bind-key/0x55e53b70b2d0]
1712354127.342057 yylex_token: bind
1712354127.342118 yylex_token: -N
1712354127.342153 yylex_token: List all paste buffers
1712354127.342213 yylex_token: #
1712354127.342259 yylex_token: list-buffers
1712354127.342305 cmd_parse_build_commands 0:0: bind
1712354127.342336 cmd_parse_build_commands 0:1: -N
1712354127.342368 cmd_parse_build_commands 0:2: List all paste buffers
1712354127.342400 cmd_parse_build_commands 0:3: #
1712354127.342432 cmd_parse_build_commands 0:4 0:0: list-buffers
1712354127.342465 cmd_parse_build_commands 0:0: list-buffers
1712354127.342499 args_parse: flags end at 1 of 1
1712354127.342532 cmd_parse_build_commands: list-buffers
1712354127.342564 args_parse: -N = List all paste buffers
1712354127.342596 args_parse: flags end at 3 of 5
1712354127.342627 args_parse: 3 = # (type 1)
1712354127.342660 args_parse: 4 = list-buffers (type 2)
1712354127.342696 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# { list-buffers }
1712354127.342729 cmdq_get_command: [bind-key/0x55e53b70bca0] group 50
1712354127.342761 cmdq_append <global>: [bind-key/0x55e53b70bca0]
1712354127.342792 yylex_token: bind
1712354127.342824 yylex_token: -N
1712354127.342857 yylex_token: Rename current session
1712354127.342889 yylex_token: $
1712354127.342921 yylex_token: command-prompt
1712354127.342953 yylex_token: -I#S
1712354127.342985 yylex_token: rename-session
1712354127.343017 yylex_token: --
1712354127.343048 yylex_token: %%
1712354127.343082 cmd_parse_build_commands 0:0: bind
1712354127.343113 cmd_parse_build_commands 0:1: -N
1712354127.343145 cmd_parse_build_commands 0:2: Rename current session
1712354127.343191 cmd_parse_build_commands 0:3: $
1712354127.343236 cmd_parse_build_commands 0:4 0:0: command-prompt
1712354127.343296 cmd_parse_build_commands 0:4 0:1: -I#S
1712354127.343328 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1712354127.343359 cmd_parse_build_commands 0:4 0:2 0:1: --
1712354127.343391 cmd_parse_build_commands 0:4 0:2 0:2: %%
1712354127.343424 cmd_parse_build_commands 0:0: command-prompt
1712354127.343456 cmd_parse_build_commands 0:1: -I#S
1712354127.343488 cmd_parse_build_commands 0:2 0:0: rename-session
1712354127.343520 cmd_parse_build_commands 0:2 0:1: --
1712354127.343551 cmd_parse_build_commands 0:2 0:2: %%
1712354127.343590 cmd_parse_build_commands 0:0: rename-session
1712354127.343621 cmd_parse_build_commands 0:1: --
1712354127.343653 cmd_parse_build_commands 0:2: %%
1712354127.343687 args_parse: flags end at 2 of 3
1712354127.343719 args_parse: 2 = %% (type 1)
1712354127.343752 cmd_parse_build_commands: rename-session "%%"
1712354127.343785 args_parse: -I = #S
1712354127.343816 args_parse: flags end at 2 of 3
1712354127.343850 args_parse: 2 = rename-session "%%" (type 2)
1712354127.343885 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1712354127.343918 args_parse: -N = Rename current session
1712354127.343949 args_parse: flags end at 3 of 5
1712354127.343981 args_parse: 3 = $ (type 1)
1712354127.344016 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type 2)
1712354127.344055 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1712354127.344088 cmdq_get_command: [bind-key/0x55e53b7106a0] group 58
1712354127.344120 cmdq_append <global>: [bind-key/0x55e53b7106a0]
1712354127.344152 yylex_token: bind
1712354127.344184 yylex_token: -N
1712354127.344216 yylex_token: Split window horizontally
1712354127.344248 yylex_get_word: %
1712354127.344280 yylex_token: split-window
1712354127.344312 yylex_token: -h
1712354127.344373 cmd_parse_build_commands 0:0: bind
1712354127.344404 cmd_parse_build_commands 0:1: -N
1712354127.344465 cmd_parse_build_commands 0:2: Split window horizontally
1712354127.344496 cmd_parse_build_commands 0:3: %
